Metabolism2nd	MVA-MEP-pathways	1	2	-1.71307663039643	-1.78947555827884	-1.64133581605998	0.972911924263335	2.88638235474262	1.2845937257293
Metabolism2nd	MVA-MEP-pathways	2	3	0.425900151859928	-0.410934241040976	1.2117119750817	-1.8466600916317	1.86246886618408	-1.24248666045303
Metabolism2nd	Chlorophylls	1	3	1.61336166968117	0.0107206139649539	3.1182882126699	-4.05633635266299	2.33003716444029	-3.01607130809332
Metabolism2nd	Apocarotenoids	1	3	1.58329234929474	0.537548410039039	2.56527630992163	-2.9924978296103	0.697776375914633	-2.39139561555974
Metabolism	Synthesis	Lipids	1	1	1.42206984794388	0.763558911847121	2.04043076104147	-2.16134527382377	-0.219648511702313	-1.84506573530639
Metabolism	Plant-glycolysis	1	1	34.1026225045004	22.7174599072718	44.7936211705455	-43.5683351576716	-18.5519137403684	-39.4934546842777
Metabolism	Plant-glycolysis	2	2	-6.39512964054638	-20.268769308876	6.63262133978758	-21.8478840051301	51.7403833848646	-9.86122177010012
Overview	Cellular-response	1	1	21.666716939742	15.4580792681523	27.4968082096798	-25.759037522297	-14.8762132917778	-23.9863536034992
Overview	Cellular-response	2	2	-2.78969865427271	-11.4783545937059	5.36920186778216	-14.4745861321031	30.5190845100743	-7.14564699777457
Metabolism	Synthesis	Nucleotides	1	3	0.549001311071847	-0.22798851607129	1.27861734725742	-1.81465214091882	1.49119118846884	-1.27616918980799
Metabolism2nd	Carotenoids	1	3	1.58329234929474	0.537548410039039	2.56527630992163	-2.9924978296103	0.697776375914633	-2.39139561555974
Metabolism	GABA	1	1	1.2322103863725	0.813556992628017	1.62533809410915	-1.5878801421666	-0.648378881280042	-1.43484644966302
Metabolism2nd	Flavonoids	1	1	4.9566141216685	3.23941198294028	6.56911685210316	-6.44947450404397	-2.50818379526401	-5.80748465740396
Metabolism	Raffinose	1	1	20.9252946545777	16.2589957729844	25.3070849621334	-22.3838939773482	-18.3763664753048	-21.7311149370426
Overview	Secondary-metabolism	1	1	11.484259745328	7.96053985559737	14.793135162689	-14.0900442569806	-7.18293329255925	-12.9649572140745
Overview	Secondary-metabolism	2	2	-1.67917199874803	-6.09472611329146	2.46716168294453	-7.1855976316743	15.9151000563558	-3.42276599558656
Metabolism	Synthesis	Lignin	1	1	4.36323692319913	3.12848743045563	5.52270259328401	-5.15820023974988	-3.04262823547303	-4.81359847171586
Metabolism	Synthesis	Lignin	2	2	-0.527528412379468	-2.22492655340798	1.06637778847717	-2.83910282799188	5.93507292203264	-1.40989291673048
Overview	Cell-functions	1	1	42.2022661509118	26.241660058587	57.1897392752619	-57.4252093685115	-17.3164855638712	-50.891970552378
Overview	Cell-functions	2	2	-10.0431502401073	-26.839564727694	5.72917126585395	-24.9515284635702	66.2078167250972	-10.1027445595802
Overview	Core-metabolism	1	3	0.909748096903618	0.189400593366061	1.58617534452886	-1.94348867205172	0.761106588706597	-1.50294195145342
Metabolism	Inositol-phosphates	1	3	1.16733800503904	0.462795603254127	1.82892380263567	-2.08168703780338	0.314075205952603	-1.69144557907805
Metabolism	Inositol-phosphates	2	2	-0.652425012632431	-1.11962696943004	-0.213708792794441	-0.450965070598589	2.42003827752637	0.0166875679291281
Overview	Transport	1	1	12.7897133443961	9.26698554516862	16.0976571599328	-14.9387626952588	-9.20998163557457	-14.0056117186643
Overview	Transport	2	2	-1.49223684178147	-6.6542018077061	3.3549983288701	-8.70700355448915	17.8754747328401	-4.37703085773347
Overview	Biotic-stress	1	1	28.2971339342881	19.0714676403333	36.9603027910998	-35.7364169202285	-16.0609692644007	-32.5315181810921
Overview	Biotic-stress	2	2	-4.94108546103572	-16.2378233797591	5.66687986122803	-17.9632887600194	41.7173355550275	-8.24201781544148
Metabolism2nd	Terpenoids	1	1	5.98350470051135	4.72789128410234	7.1625622014701	-6.25302093006551	-5.49189480865393	-6.12904244736435
Metabolism2nd	Terpenoids	2	2	-0.256279354621837	-2.65478631216277	1.99598840744005	-4.33049758232075	7.62814961243574	-2.38257477077043
Metabolism2nd	Synthesis	Chorismate	1	1	3.44350521914141	2.59442462329027	4.2408165829527	-3.83576783299795	-2.77929735931141	-3.66368123307503
Metabolism	Tetrapyrrole	1	3	1.8299685036417	0.214854659278115	3.34660735777679	-4.22085618984499	2.03179810168728	-3.20237243253889
Metabolism	Synthesis	Myoinositol	1	1	1.26600019005121	0.660605800696395	1.83448312156411	-1.96005716186192	-0.137799159556612	-1.66323279089318
Metabolism	Amino-acids	1	1	25.6564099764383	18.1480474795368	32.7069806426929	-30.7956885350164	-17.14379390837	-28.5719556552818
Metabolism	Amino-acids	2	2	-3.44774078262561	-13.6251603564383	6.10915207316027	-16.8374378326853	36.0275420143768	-8.22635511578793
Overview	Plant-enzyme-families	1	1	18.0501710866989	13.7383373325723	22.0991083346217	-19.8459210613698	-14.9872026479128	-19.0544930446103
Overview	Plant-enzyme-families	2	2	-1.35302388169734	-8.62035155526402	5.47120807812804	-12.7455078812842	24.006683855071	-6.75900861495345
Overview	Regulation	1	1	27.5851245928307	18.8941104394249	35.7462395463632	-34.2699668350164	-16.5688451889787	-31.3866625546239
Overview	Regulation	2	2	-4.43517769495457	-15.3958892485216	5.85724910153382	-17.6628286394899	39.919922941649	-8.28327646021683
Metabolism	Photosynthesis	1	1	11.2921645411089	6.05246338619079	16.2123962531568	-17.1825467827211	-1.71191445078606	-14.6625629469493
Metabolism	Photosynthesis	2	2	-3.77178355885433	-8.05535896147579	0.250618275483871	-5.57466447363147	18.7617395454819	-1.61055082700415
